customer_id,manufacturer_id,society_id,city_id,route_id,store_id,order_id,order_date,category_id,subcategory_id,product_id,product_quantity,selling_price_per_unit,total_cost,subscription,product_addedtobasket_on
3781792,1150128,1121120,1120112,1124256,1120112,341650624,2018-05-05,1123472,1131312,1902656,1,19.0,19.0,0,2018-05-04 21:18:47
1174880,1122016,1120336,1120112,1120112,1120112,341400192,2018-05-05,1122576,1125264,1120224,1,20.38,20.38,1,2018-04-29 01:30:02
2267440,1128288,1120336,1120112,1120112,1120112,341608512,2018-05-05,1122576,1125376,2044224,1,33.0,33.0,0,2018-05-04 20:00:22
3033184,1122016,1123248,1120112,1120672,1120112,341281136,2018-05-05,1122576,1125264,1120336,5,16.01,80.05,1,2018-04-27 01:30:02
3580416,1129072,1129856,1120112,1122352,1120112,341200944,2018-05-05,1122688,1125488,1120784,1,23.4,23.4,0,2018-05-04 12:23:03
2267440,1129072,1120336,1120112,1120112,1120112,341608512,2018-05-05,1122688,1125488,1120896,1,26.75,26.75,0,2018-05-04 20:11:33
4643744,1122016,1120112,1120112,1120224,1120112,341230624,2018-05-05,1122576,1125264,1120224,3,20.38,61.14,1,2018-04-26 01:30:03
2471280,1122016,1126832,1120112,1121568,1120112,341219648,2018-05-05,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-26 01:30:03
3786160,1122016,1125264,1120112,1121232,1120112,341620160,2018-05-05,1122576,1125264,1120336,5,16.01,80.05,0,2018-05-04 20:19:28
4837616,1134336,1136016,1120112,1123024,1120112,341300848,2018-05-05,1122576,1125152,1902320,1,8.8,8.8,1,2018-04-27 01:30:02
4490976,1130528,1120784,1120112,1122576,1120112,341711776,2018-05-05,1122464,1124144,2361744,1,0.0,0.0,0,2018-05-04 22:58:58
4048352,1134336,1120112,1120112,1120224,1120112,341536384,2018-05-05,1122576,1125376,1902208,5,17.5,87.5,0,2018-05-04 22:49:46
4701200,1150128,1120224,1120112,1120336,1120112,341639312,2018-05-05,1123472,1130640,1683696,1,5.0,5.0,0,2018-05-04 21:04:00
1225392,1134336,1120224,1120112,1120336,1120112,341661488,2018-05-05,1122576,1125376,1668240,1,22.0,22.0,0,2018-05-04 21:36:24
3256512,1134336,1129296,1120112,1122352,1120112,341526752,2018-05-05,1122576,1125264,1120560,3,20.01,60.03,0,2018-05-04 11:42:38
3922128,1122016,1125824,1120112,1121344,1120112,341715248,2018-05-05,1122576,1125264,1120336,1,16.01,16.01,0,2018-05-04 23:05:10
1455328,1122016,1121232,1120112,1122688,1120112,341031936,2018-05-05,1122576,1125264,1120224,4,20.38,81.52,1,2018-04-28 01:30:03
4617760,1124704,1141840,1120112,1123360,1120112,341691168,2018-05-05,1122464,1124816,1689520,1,34.0,34.0,0,2018-05-04 22:51:09
1451968,1134336,1125264,1120112,1121232,1120112,341085136,2018-05-05,1122576,1125264,1120672,4,17.01,68.04,1,2018-04-28 01:30:03
1597232,1134336,1123248,1120112,1120672,1120112,341604032,2018-05-05,1122576,1125264,1707888,1,20.01,20.01,0,2018-05-04 19:46:51
2933392,1122016,1127504,1120112,1121792,1120112,341582192,2018-05-05,1122576,1125264,1120112,2,25.38,50.76,0,2018-05-04 18:43:21
1322384,1130528,1120112,1120112,1120224,1120112,340986352,2018-05-05,1122464,1124032,1693328,1,141.5,141.5,0,2018-05-04 19:55:23
4569040,1134336,1135568,1120112,1120560,1120112,341491136,2018-05-05,1122576,1124928,1970752,1,97.25,97.25,0,2018-05-04 06:53:17
4889696,1134896,1125600,1120112,1123136,1120112,341496848,2018-05-05,1122576,1125264,1121008,1,70.42,70.42,0,2018-05-04 22:37:04
4962496,1124592,1122576,1120112,1120672,1120112,341467952,2018-05-05,1122576,1125264,1570912,2,24.0,48.0,1,2018-05-03 10:19:48
2971920,1122016,1120336,1120112,1120112,1120112,341529104,2018-05-05,1122576,1125264,1120336,1,16.01,16.01,0,2018-05-04 12:01:28
1588384,1134896,1121568,1120112,1122576,1120112,341201616,2018-05-05,1122576,1125376,1125488,1,63.64,63.64,1,2018-04-27 01:30:02
4915232,1122016,1134000,1120112,1123248,1120112,341453840,2018-05-05,1122576,1125152,2166080,1,8.1,8.1,1,2018-05-02 06:54:25
4792032,1145424,1136464,1120112,1121120,1120112,341100480,2018-05-05,1122576,1125264,1966160,1,72.0,72.0,1,2018-04-24 01:30:02
2267440,1122016,1120336,1120112,1120112,1120112,341608512,2018-05-05,1122576,1125264,2026640,2,20.35,40.7,0,2018-05-04 20:00:59
1577968,1122576,1123360,1120112,1121456,1120112,341666752,2018-05-05,1123136,1132320,1862672,1,66.96,66.96,0,2018-05-04 21:45:03
1597232,1133104,1123248,1120112,1120672,1120112,341604032,2018-05-05,1122464,1124480,1367520,1,30.45,30.45,0,2018-05-04 21:20:39
4048352,1134336,1120112,1120112,1120224,1120112,341536384,2018-05-05,1122576,1125376,1902096,3,17.5,52.5,0,2018-05-04 22:49:55
1600592,1129072,1120896,1120112,1120448,1120112,341552400,2018-05-05,1122688,1125488,1120784,1,23.4,23.4,0,2018-05-04 20:15:18
1819328,1134336,1124368,1120112,1124256,1120112,341717376,2018-05-05,1122576,1125152,1939280,4,8.79,35.16,0,2018-05-04 23:08:28
4889696,1140832,1125600,1120112,1123136,1120112,341496848,2018-05-05,1122688,1125824,1873424,1,40.0,40.0,0,2018-05-04 08:00:21
4066720,1134336,1121232,1120112,1122688,1120112,341656896,2018-05-05,1122576,1125264,1120560,2,20.01,40.02,0,2018-05-04 21:27:12
2000656,1122016,1122912,1120112,1121680,1120112,341171040,2018-05-05,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-25 01:30:03
1612576,1124592,1122016,1120112,1120784,1120112,341517456,2018-05-05,1122576,1125264,1570912,5,24.0,120.0,0,2018-05-04 11:04:34
1597232,1128288,1123248,1120112,1120672,1120112,341604032,2018-05-05,1122576,1125376,2043664,1,24.0,24.0,0,2018-05-04 19:47:05
4636688,1122016,1125936,1120112,1121344,1120112,341448016,2018-05-05,1122576,1125264,1120112,4,25.38,101.52,1,2018-04-29 01:30:02
3749648,1150128,1160992,1120112,1123472,1120112,341631808,2018-05-05,1123472,1130640,1685152,2,3.0,6.0,0,2018-05-04 20:43:42
4544736,1134336,1121232,1120112,1122688,1120112,341710768,2018-05-05,1122576,1125152,1970528,5,17.23,86.15,0,2018-05-04 22:55:47
4135824,1150128,1135680,1120112,1124144,1120112,341680416,2018-05-05,1123472,1130640,1650992,1,8.0,8.0,0,2018-05-04 22:04:09
4438000,1122016,1122576,1120112,1120672,1120112,341466272,2018-05-05,1122576,1125264,1120224,1,20.38,20.38,0,2018-05-02 17:24:36
4865168,1122016,1123360,1120112,1121456,1120112,341571776,2018-05-05,1122576,1125264,1120224,2,20.38,40.76,0,2018-05-04 17:55:53
3376352,1134336,1123248,1120112,1120672,1120112,341637968,2018-05-05,1122576,1125376,1933568,1,35.2,35.2,0,2018-05-04 22:04:05
1134224,1134336,1120224,1120112,1120336,1120112,341228720,2018-05-05,1122576,1125152,1939280,1,8.79,8.79,1,2018-04-26 01:30:03
2971920,1134896,1120336,1120112,1120112,1120112,341529104,2018-05-05,1122576,1125376,1383088,1,31.82,31.82,0,2018-05-04 18:21:26
4407536,1150128,1121344,1120112,1120112,1120112,341558336,2018-05-05,1123472,1130640,1687392,1,5.0,5.0,0,2018-05-04 16:37:45
1891008,1150128,1127728,1120112,1122688,1120112,341557664,2018-05-05,1123472,1130640,1687504,1,25.0,25.0,0,2018-05-04 16:31:58
3427872,1122016,1123024,1120112,1124144,1120112,341290880,2018-05-05,1122576,1125264,1120112,2,25.38,50.76,0,2018-05-04 14:41:44
2459856,1122016,1136464,1120112,1121120,1120112,341469408,2018-05-05,1122576,1125376,2165968,1,21.9,21.9,0,2018-05-04 22:39:09
4065376,1148560,1123248,1120112,1120672,1120112,341488336,2018-05-05,1124144,1134672,2137744,1,225.0,225.0,0,2018-05-04 17:37:16
2535120,1150128,1135456,1120112,1122800,1120112,341703152,2018-05-05,1123472,1130640,1688064,1,11.0,11.0,0,2018-05-04 22:52:26
1891008,1150128,1127728,1120112,1122688,1120112,341557664,2018-05-05,1123472,1130640,2122848,1,12.0,12.0,0,2018-05-04 16:34:32
1442560,1122016,1120896,1120112,1120448,1120112,341117056,2018-05-05,1122576,1125264,1120224,3,20.38,61.14,1,2018-04-25 01:30:03
2441376,1122016,1122240,1120112,1121008,1120112,341159168,2018-05-05,1122576,1125264,2026640,1,20.35,20.35,1,2018-04-25 01:30:03
1975232,1122016,1122016,1120112,1120784,1120112,341569760,2018-05-05,1122576,1125264,1120336,3,16.01,48.03,0,2018-05-04 17:43:16
1577968,1150128,1123360,1120112,1121456,1120112,341666752,2018-05-05,1123472,1130640,1688064,1,11.0,11.0,0,2018-05-04 21:45:23
4615296,1122016,1156624,1120112,1123920,1120112,341704272,2018-05-05,1122576,1125264,1120112,3,25.38,76.14,0,2018-05-04 22:43:09
4693472,1150128,1122464,1120112,1120896,1120112,341711104,2018-05-05,1123472,1130640,1688960,1,8.0,8.0,0,2018-05-04 22:57:37
1597232,1150128,1123248,1120112,1120672,1120112,341604032,2018-05-05,1123472,1130640,2118032,1,12.0,12.0,0,2018-05-04 19:48:17
1780912,1122688,1121568,1120112,1122576,1120112,341317984,2018-05-05,1122688,1125488,1673728,1,23.0,23.0,0,2018-05-04 21:05:45
4988592,1150128,1122464,1120112,1120896,1120112,341724544,2018-05-05,1123472,1130640,1691760,1,60.0,60.0,0,2018-05-04 23:29:45
4915232,1122016,1134000,1120112,1123248,1120112,341453840,2018-05-05,1122576,1125264,2026640,1,20.35,20.35,1,2018-04-29 11:12:32
4028640,1122016,1127840,1120112,1121680,1120112,341729696,2018-05-05,1122576,1125264,2026640,2,20.35,40.7,0,2018-05-04 23:41:04
2103136,1122016,1124032,1120112,1120560,1120112,341551728,2018-05-05,1122576,1125264,1698256,12,26.07,312.84,0,2018-05-04 15:43:42
1220912,1122016,1120336,1120112,1120112,1120112,341363008,2018-05-05,1122576,1125264,1120112,8,25.38,203.04,1,2018-04-29 19:21:12
4469696,1122464,1126048,1120112,1123472,1120112,341161968,2018-05-05,1122688,1125824,1123584,1,100.0,100.0,0,2018-05-04 17:30:58
2178400,1134336,1124704,1120112,1121232,1120112,341638192,2018-05-05,1122576,1125264,1120672,4,17.01,68.04,0,2018-05-04 20:54:21
2485616,1122016,1122128,1120112,1121120,1120112,341577152,2018-05-05,1122576,1125264,1120224,6,20.38,122.28,0,2018-05-04 18:22:37
4443040,1134336,1139936,1120112,1123248,1120112,341598544,2018-05-05,1122576,1125152,1939280,4,8.79,35.16,0,2018-05-04 19:32:08
2043888,1141952,1122912,1120112,1121680,1120112,341263776,2018-05-05,1123472,1132992,1915760,1,53.89,53.89,0,2018-05-04 19:43:06
3376352,1122016,1123248,1120112,1120672,1120112,341637968,2018-05-05,1122576,1125264,1120112,3,25.38,76.14,0,2018-05-04 20:54:02
1600592,1134336,1120896,1120112,1120448,1120112,341552400,2018-05-05,1122576,1125376,1902208,1,17.5,17.5,0,2018-05-04 15:51:05
4407536,1191344,1121344,1120112,1120112,1120112,341558336,2018-05-05,1124480,1126160,1570128,1,72.72,72.72,0,2018-05-04 16:40:57
3256512,1123808,1129296,1120112,1122352,1120112,341526752,2018-05-05,1122464,1124032,1964704,1,138.99,138.99,0,2018-05-04 19:01:58
2839984,1122016,1120896,1120112,1120448,1120112,341600560,2018-05-05,1122576,1125264,1120112,2,25.38,50.76,0,2018-05-04 19:37:43
2381568,1124368,1125600,1120112,1123136,1120112,341723760,2018-05-05,1123024,1128288,1681008,1,57.14,57.14,0,2018-05-04 23:25:04
4469696,1134336,1126048,1120112,1123472,1120112,341161968,2018-05-05,1122576,1125264,1120672,1,17.01,17.01,1,2018-04-25 01:30:03
1515024,1122688,1123360,1120112,1121456,1120112,341386752,2018-05-05,1122688,1125488,1900752,1,23.0,23.0,0,2018-05-04 21:41:47
1864912,1134336,1120112,1120112,1120224,1120112,341350800,2018-05-05,1122576,1125264,1707888,3,20.01,60.03,1,2018-04-28 01:30:03
3464944,1122016,1123920,1120112,1122464,1120112,341328176,2018-05-05,1122576,1125264,1120336,2,16.01,32.02,1,2018-04-28 01:30:03
3641008,1122016,1127168,1120112,1121456,1120112,341128704,2018-05-05,1122576,1125264,1120112,1,25.38,25.38,1,2018-05-03 23:34:39
3987648,1159984,1122016,1120112,1120784,1120112,341354496,2018-05-05,1122800,1126720,1669584,1,15.56,15.56,0,2018-05-04 09:42:06
4412240,1129072,1121792,1120112,1120336,1120112,341655328,2018-05-05,1122688,1125488,1122576,1,21.3,21.3,0,2018-05-04 22:21:21
1892576,1128288,1122128,1120112,1121120,1120112,341141248,2018-05-05,1122576,1125376,2043664,1,24.0,24.0,1,2018-04-25 01:30:03
2739520,1122016,1133776,1120112,1122016,1120112,341169472,2018-05-05,1122576,1125264,1120224,1,20.38,20.38,1,2018-04-25 01:30:03
1597232,1150128,1123248,1120112,1120672,1120112,341604032,2018-05-05,1123472,1130640,1682464,1,25.0,25.0,0,2018-05-04 19:48:10
3754688,1122016,1124704,1120112,1121232,1120112,340992400,2018-05-05,1122576,1125264,1120224,5,20.38,101.9,1,2018-04-23 01:30:03
4028640,1134336,1127840,1120112,1121680,1120112,341729696,2018-05-05,1122576,1125264,1707888,1,20.01,20.01,0,2018-05-04 23:41:17
3889200,1122016,1137696,1120112,1123136,1120112,341487776,2018-05-05,1122576,1125264,1120224,1,20.38,20.38,0,2018-05-04 20:37:04
4615296,1129072,1156624,1120112,1123920,1120112,341704272,2018-05-05,1122688,1125488,1121120,1,16.8,16.8,0,2018-05-04 22:43:32
2337440,1138144,1126720,1120112,1121568,1120112,341670896,2018-05-05,1122464,1124480,1700608,1,48.0,48.0,0,2018-05-04 21:51:16
2304848,1122016,1127392,1120112,1121792,1120112,341183696,2018-05-05,1122576,1125264,1120112,3,25.38,76.14,1,2018-04-29 01:30:02
4915232,1122464,1134000,1120112,1123248,1120112,341453840,2018-05-05,1122688,1125824,1123696,1,80.0,80.0,0,2018-05-04 20:43:15
2535120,1150128,1135456,1120112,1122800,1120112,341703152,2018-05-05,1123472,1130640,1650992,1,8.0,8.0,0,2018-05-04 22:52:36
4034688,1122016,1127168,1120112,1121456,1120112,341437824,2018-05-05,1122576,1125264,1120224,3,20.38,61.14,1,2018-04-29 01:30:02
2622480,1122016,1132768,1120112,1122128,1120112,341619824,2018-05-05,1122576,1125264,1120336,4,16.01,64.04,0,2018-05-04 20:18:38
1415344,1121344,1120224,1120112,1120336,1120112,341566288,2018-05-05,1122464,1124144,1609328,1,89.5,89.5,0,2018-05-04 18:45:23
3987648,1134336,1122016,1120112,1120784,1120112,341354496,2018-05-05,1122576,1125264,1120448,4,25.01,100.04,1,2018-04-28 01:30:03
4407536,1150128,1121344,1120112,1120112,1120112,341558336,2018-05-05,1123472,1130640,2119376,1,7.0,7.0,0,2018-05-04 16:39:13
4434416,1150128,1136016,1120112,1123024,1120112,341699568,2018-05-05,1123472,1130640,1650992,1,8.0,8.0,0,2018-05-04 22:35:02
4701200,1150128,1120224,1120112,1120336,1120112,341639312,2018-05-05,1123472,1130640,1683248,1,10.0,10.0,0,2018-05-04 21:05:04
4469696,1150128,1126048,1120112,1123472,1120112,341161968,2018-05-05,1123472,1137808,1687616,2,15.0,30.0,0,2018-05-04 18:12:07
3172624,1122016,1127840,1120112,1121680,1120112,341610080,2018-05-05,1122576,1125264,1120224,3,20.38,61.14,0,2018-05-04 19:58:50
3270512,1122016,1132992,1120112,1120560,1120112,341135424,2018-05-05,1122576,1125264,1120112,1,25.38,25.38,1,2018-04-25 01:30:03
4747456,1135904,1140384,1120112,1123360,1120112,341552064,2018-05-05,1123024,1128288,1672048,1,35.61,35.61,0,2018-05-04 15:49:26
3876544,1134336,1127728,1120112,1122688,1120112,341136768,2018-05-05,1122576,1125152,1939280,2,8.79,17.58,1,2018-05-03 07:37:43
1354752,1156288,1121792,1120112,1120336,1120112,341357296,2018-05-05,1122352,1123696,2367120,1,77.22,77.22,0,2018-05-04 20:01:49
4412240,1150128,1121792,1120112,1120336,1120112,341655328,2018-05-05,1123472,1130640,1688064,1,11.0,11.0,0,2018-05-04 22:18:51
4845232,1150128,1139824,1120112,1123248,1120112,341665408,2018-05-05,1123472,1130640,1685488,2,10.0,20.0,0,2018-05-04 21:43:00
1354752,1122016,1121792,1120112,1120336,1120112,341357296,2018-05-05,1122576,1125264,1120224,1,20.38,20.38,1,2018-04-28 01:30:03
3572464,1122016,1130864,1120112,1122128,1120112,341128928,2018-05-05,1122576,1125264,1120224,6,20.38,122.28,1,2018-04-25 01:30:03
4100880,1122016,1141056,1120112,1121904,1120112,341726896,2018-05-05,1122576,1125376,2072784,1,51.01,51.01,0,2018-05-04 23:35:07
4988592,1150128,1122464,1120112,1120896,1120112,341724544,2018-05-05,1123472,1131312,1694560,1,140.0,140.0,0,2018-05-04 23:28:07
4764928,1120224,1142624,1120112,1123584,1120112,341026672,2018-05-05,1122912,1127168,2082864,1,0.0,0.0,0,2018-05-03 22:45:24
1801968,1122016,1120112,1120112,1120224,1120112,341182128,2018-05-05,1122576,1125264,1120336,3,16.01,48.03,1,2018-04-26 01:30:03
3774848,1122016,1127840,1120112,1121680,1120112,341003936,2018-05-05,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-23 01:30:03
2729664,1122016,1122352,1120112,1121008,1120112,341138000,2018-05-05,1122576,1125264,1120224,4,20.38,81.52,1,2018-04-25 01:30:03
2043888,1134896,1122912,1120112,1121680,1120112,341263776,2018-05-05,1122576,1125376,1666224,1,27.27,27.27,1,2018-04-27 01:30:02
3875984,1134336,1133216,1120112,1122016,1120112,341164880,2018-05-05,1122576,1125264,1120672,1,17.01,17.01,1,2018-04-25 01:30:03
3857840,1122016,1127840,1120112,1121680,1120112,340996880,2018-05-05,1122576,1125264,1120224,3,20.38,61.14,1,2018-04-23 01:30:03
3812704,1134336,1121232,1120112,1122688,1120112,341488672,2018-05-05,1122576,1125264,1120560,2,20.01,40.02,0,2018-05-04 01:27:41
4988592,1150128,1122464,1120112,1120896,1120112,341724544,2018-05-05,1123472,1130640,1685488,1,10.0,10.0,0,2018-05-04 23:30:59
4244352,1134336,1134000,1120112,1123248,1120112,341500880,2018-05-05,1122576,1125264,1707888,1,20.01,20.01,0,2018-05-04 08:39:44
3284288,1122016,1126608,1120112,1121344,1120112,341516224,2018-05-05,1122576,1125264,1120336,2,16.01,32.02,0,2018-05-04 11:01:42
4852960,1122016,1125824,1120112,1121344,1120112,341461456,2018-05-05,1122576,1125376,2165968,1,21.9,21.9,1,2018-05-01 10:52:28
4889696,1152704,1125600,1120112,1123136,1120112,341496848,2018-05-05,1122688,1125824,2258480,1,84.79,84.79,0,2018-05-04 07:59:00
4701200,1150128,1120224,1120112,1120336,1120112,341639312,2018-05-05,1123472,1130640,1684816,1,7.0,7.0,0,2018-05-04 21:04:50
2076144,1122016,1120112,1120112,1120224,1120112,341320000,2018-05-05,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-28 01:30:03
3032176,1122016,1127840,1120112,1121680,1120112,341706400,2018-05-05,1122576,1125264,1120112,2,25.38,50.76,0,2018-05-04 22:47:48
3427872,1122016,1123024,1120112,1124144,1120112,341290880,2018-05-05,1122576,1125376,2165856,1,33.0,33.0,0,2018-05-04 14:42:08
3580416,1150128,1129856,1120112,1122352,1120112,341200944,2018-05-05,1123472,1130640,1684816,1,7.0,7.0,0,2018-05-04 12:24:12
4179728,1134896,1132320,1120112,1122128,1120112,341694640,2018-05-05,1122576,1125376,1125376,1,50.0,50.0,0,2018-05-04 22:26:32
1892576,1134336,1122128,1120112,1121120,1120112,341141248,2018-05-05,1122576,1125264,1707888,2,20.01,40.02,1,2018-04-26 01:30:03
4722816,1134112,1135344,1120112,1122800,1120112,341634720,2018-05-05,1122464,1124704,2258144,1,45.0,45.0,0,2018-05-04 20:48:52
1415344,1122016,1120224,1120112,1120336,1120112,341566288,2018-05-05,1122576,1125152,2166080,2,8.1,16.2,0,2018-05-04 17:22:25
1892576,1140496,1122128,1120112,1121120,1120112,341141248,2018-05-05,1124480,1126496,2289952,1,0.0,0.0,0,2018-05-04 18:54:56
1975232,1150128,1122016,1120112,1120784,1120112,341569760,2018-05-05,1123472,1130640,1684816,1,7.0,7.0,0,2018-05-04 17:51:27
1577968,1150128,1123360,1120112,1121456,1120112,341666752,2018-05-05,1123472,1130640,1684928,1,10.0,10.0,0,2018-05-04 21:45:46
1777328,1124592,1122464,1120112,1120896,1120112,341009424,2018-05-05,1122576,1125264,1571024,2,29.5,59.0,1,2018-04-28 01:30:03
4569040,1140496,1135568,1120112,1120560,1120112,341491136,2018-05-05,1124480,1126272,2122960,2,184.25,368.5,0,2018-05-04 06:55:37
1187200,1122016,1120336,1120112,1120112,1120112,341372192,2018-05-05,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-29 01:30:02
3582544,1121568,1127728,1120112,1122688,1120112,341726224,2018-05-05,1122912,1127616,1431360,1,26.77,26.77,0,2018-05-04 23:37:39
1223264,1150128,1120112,1120112,1120224,1120112,341717264,2018-05-05,1123472,1130640,1687504,1,25.0,25.0,0,2018-05-04 23:07:55
1299536,1122016,1120896,1120112,1120448,1120112,341338144,2018-05-05,1122576,1125264,2026640,1,20.35,20.35,0,2018-05-04 23:53:27
4988592,1150128,1122464,1120112,1120896,1120112,341724544,2018-05-05,1123472,1131312,1670032,1,38.0,38.0,0,2018-05-04 23:27:23
4490976,1150128,1120784,1120112,1122576,1120112,341711776,2018-05-05,1123472,1130640,1687392,1,5.0,5.0,0,2018-05-04 23:10:55
4469696,1150128,1126048,1120112,1123472,1120112,341161968,2018-05-05,1123472,1130640,2122848,1,12.0,12.0,0,2018-05-04 18:14:34
1405936,1122016,1120896,1120112,1120448,1120112,341349792,2018-05-05,1122576,1125264,1120112,1,25.38,25.38,1,2018-04-28 01:30:03
2646784,1134336,1136016,1120112,1123024,1120112,341667760,2018-05-05,1122576,1125376,1901984,2,17.5,35.0,0,2018-05-04 21:44:55
4988592,1150128,1122464,1120112,1120896,1120112,341724544,2018-05-05,1123472,1130640,1694336,2,60.0,120.0,0,2018-05-04 23:28:23
1588384,1141952,1121568,1120112,1122576,1120112,341201616,2018-05-05,1123472,1132992,1915760,1,53.89,53.89,0,2018-05-04 22:54:07
4617760,1129632,1141840,1120112,1123360,1120112,341691168,2018-05-05,1122576,1125152,2030784,1,28.54,28.54,0,2018-05-04 23:17:30
4490976,1150128,1120784,1120112,1122576,1120112,341711776,2018-05-05,1123472,1130640,2122736,1,5.0,5.0,0,2018-05-04 23:03:51
4469696,1150128,1126048,1120112,1123472,1120112,341161968,2018-05-05,1123472,1130640,1688960,1,8.0,8.0,0,2018-05-04 18:13:37
4469696,1150128,1126048,1120112,1123472,1120112,341161968,2018-05-05,1123472,1130640,1683024,1,8.0,8.0,0,2018-05-04 18:15:52
1600592,1122016,1120896,1120112,1120448,1120112,341552400,2018-05-05,1122576,1125264,1120224,2,20.38,40.76,0,2018-05-04 15:49:51
4764928,1122016,1142624,1120112,1123584,1120112,341026672,2018-05-05,1122576,1125264,1120112,4,25.38,101.52,1,2018-04-23 01:30:03
4617760,1150128,1141840,1120112,1123360,1120112,341691168,2018-05-05,1123472,1131312,2045568,1,45.0,45.0,0,2018-05-04 23:10:41
1133888,1122016,1120224,1120112,1120336,1120112,340967760,2018-05-05,1122576,1125264,1120112,5,25.38,126.9,1,2018-05-02 07:56:01
3812704,1122464,1121232,1120112,1122688,1120112,341488672,2018-05-05,1122688,1125824,1123584,1,100.0,100.0,0,2018-05-04 01:31:27
4569040,1124368,1135568,1120112,1120560,1120112,341491136,2018-05-05,1123024,1128288,2057328,1,150.3,150.3,0,2018-05-04 06:52:49
1415344,1150128,1120224,1120112,1120336,1120112,341566288,2018-05-05,1123472,1130640,1681904,1,4.0,4.0,0,2018-05-04 17:34:07
2092272,1122016,1120336,1120112,1120112,1120112,341311376,2018-05-05,1122576,1125264,1120224,3,20.38,61.14,1,2018-04-28 01:30:03
4693472,1122016,1122464,1120112,1120896,1120112,341711104,2018-05-05,1122576,1125264,1120336,1,16.01,16.01,0,2018-05-04 22:56:28
2043888,1134336,1122912,1120112,1121680,1120112,341263776,2018-05-05,1122576,1125264,1707888,4,20.01,80.04,1,2018-04-29 01:30:02
4135824,1150128,1135680,1120112,1124144,1120112,341680416,2018-05-05,1123472,1130640,1685152,1,3.0,3.0,0,2018-05-04 22:04:17
2267440,1148224,1120336,1120112,1120112,1120112,341608512,2018-05-05,1122464,1124816,2109072,1,27.5,27.5,0,2018-05-04 19:59:29
2535120,1122464,1135456,1120112,1122800,1120112,341703152,2018-05-05,1122688,1125824,1123696,1,80.0,80.0,0,2018-05-04 22:45:03
3498768,1150128,1126720,1120112,1121568,1120112,341581408,2018-05-05,1123472,1130640,1688064,1,11.0,11.0,0,2018-05-04 18:37:26
4490976,1150128,1120784,1120112,1122576,1120112,341711776,2018-05-05,1123472,1131312,1902656,1,19.0,19.0,0,2018-05-04 23:03:48
2178400,1129072,1124704,1120112,1121232,1120112,341638192,2018-05-05,1122688,1125488,1120896,1,26.75,26.75,0,2018-05-04 20:55:04
2646784,1134336,1136016,1120112,1123024,1120112,341667760,2018-05-05,1122576,1125040,1379840,1,53.09,53.09,0,2018-05-04 21:46:06
1889552,1124592,1122464,1120112,1120896,1120112,341443872,2018-05-05,1122576,1125264,1571024,4,29.5,118.0,1,2018-04-29 01:30:02
4615296,1124256,1156624,1120112,1123920,1120112,341704272,2018-05-05,1123248,1129520,1862112,1,51.6,51.6,0,2018-05-04 22:46:31
1122128,1122016,1120112,1120112,1120224,1120112,341102048,2018-05-05,1122576,1125264,1120336,3,16.01,48.03,1,2018-04-25 01:30:03
1577968,1150128,1123360,1120112,1121456,1120112,341666752,2018-05-05,1123472,1130640,2119264,1,5.0,5.0,0,2018-05-04 21:47:14
4045328,1122016,1137360,1120112,1121456,1120112,341002928,2018-05-05,1122576,1125264,1120336,1,16.01,16.01,1,2018-04-23 01:30:03
3641008,1122016,1127168,1120112,1121456,1120112,341128704,2018-05-05,1122576,1125264,1120224,1,20.38,20.38,1,2018-05-03 23:35:27
3750656,1122016,1120112,1120112,1120224,1120112,341281248,2018-05-05,1122576,1125264,1120224,1,20.38,20.38,1,2018-04-27 01:30:02
1577968,1150128,1123360,1120112,1121456,1120112,341666752,2018-05-05,1123472,1130640,2122736,1,5.0,5.0,0,2018-05-04 21:46:59
4434416,1150128,1136016,1120112,1123024,1120112,341699568,2018-05-05,1123472,1130640,1681344,1,10.0,10.0,0,2018-05-04 22:35:14
4407536,1150128,1121344,1120112,1120112,1120112,341558336,2018-05-05,1123472,1130640,2119488,2,10.0,20.0,0,2018-05-04 16:38:18
1756608,1134896,1122464,1120112,1120896,1120112,341586000,2018-05-05,1122576,1125376,1125376,1,50.0,50.0,0,2018-05-04 18:56:53
3327520,1122016,1121232,1120112,1122688,1120112,341327168,2018-05-05,1122576,1125264,1120112,3,25.38,76.14,1,2018-04-28 01:30:03
2304848,1122016,1127392,1120112,1121792,1120112,341183696,2018-05-05,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-26 01:30:03
3066000,1122016,1122240,1120112,1121008,1120112,341249888,2018-05-05,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-27 01:30:02
4617760,1134336,1141840,1120112,1123360,1120112,341691168,2018-05-05,1122576,1125040,1379840,1,53.09,53.09,0,2018-05-04 23:14:29
4100880,1122688,1141056,1120112,1121904,1120112,341726896,2018-05-05,1122688,1125488,1673728,1,23.0,23.0,0,2018-05-04 23:33:21
1577968,1122688,1123360,1120112,1121456,1120112,341666752,2018-05-05,1122688,1125488,1673840,1,23.0,23.0,0,2018-05-04 21:44:17
